3617 54542
1449 1081 4
1449 1715 11
1449 1731 16
1449 1779 12
1449 1789 6
1449 2157 12
1449 2170 16
1449 2248 7
1449 2252 10
1449 2437 6
1449 2450 23
1449 2800 17
1449 3069 10
1449 3220 13
1449 3231 14
1449 3548 17
1450 380 16
1450 737 21
1450 1098 16
1450 1889 6
1450 2052 20
1450 2183 22
1450 2790 2
1450 2890 9
1450 2900 6
1450 2951 6
1450 2972 19
1450 2990 2
1450 3008 21
1450 3168 13
1450 3219 18
1450 3516 19
1450 3539 17
1451 60 4
1451 192 7
1451 404 16
1451 440 16
1451 585 16
1451 1211 17
1451 1228 2
1451 1251 22
1451 1294 16
1451 1404 13
1451 1599 8
1451 1948 23
1451 1975 20
1451 2334 1
1452 10 15
1452 54 17
1452 173 10
1452 600 20
1452 1122 7
1452 1354 8
1452 1357 22
1452 1691 9
1452 1720 14
1452 2251 21
1452 2388 4
1452 2607 9
1452 2663 12
1452 2686 10
1452 2691 3
1452 2718 7
1452 3444 3
1453 149 1
1453 243 8
1453 397 13
1453 567 10
1453 1249 23
1453 1455 6
1453 1746 11
1453 1808 21
1453 2190 21
1453 2295 17
1453 2752 5
1453 3257 20
1453 3482 13
1454 72 22
1454 217 6
1454 389 23
1454 416 9
1454 777 19
1454 827 6
1454 927 10
1454 1375 11
1454 1437 14
1454 1491 17
1454 2171 2
1454 2308 11
1454 2336 2
1454 2355 14
1454 2517 20
1454 3133 5
1454 3234 14
1455 6 23
1455 416 5
1455 586 21
1455 629 6
1455 1107 14
1455 1242 15
1455 1335 11
1455 1426 18
1455 1788 12
1455 1797 2
1455 1999 6
1455 2003 11
1455 2313 16
1455 2631 18
1455 2636 9
1455 2659 21
1455 2814 12
1455 2961 11
1455 3561 16
1456 664 17
1456 1047 15
1456 1253 4
1456 1942 2
1456 2540 8
1456 2756 5
1456 3007 12
1456 3059 10
1456 3110 12
1456 3278 9
1457 244 8
1457 252 3
1457 392 2
1457 427 6
1457 604 17
1457 795 7
1457 1119 13
1457 1387 8
1457 2095 17
1457 2114 7
1457 2220 20
1457 2739 12
1457 2927 12
1457 3182 7
1458 155 4
1458 544 1
1458 894 9
1458 1109 1
1458 1123 12
1458 1329 14
1458 1577 11
1458 1838 22
1458 2000 5
1458 2038 8
1458 2157 17
1458 2195 6
1458 2650 6
1458 3134 6
1458 3324 15
1458 3336 18
1458 3465 8
1458 3571 22
1459 324 14
1459 644 9
1459 851 21
1459 887 7
1459 941 9
1459 1182 10
1459 1187 15
1459 1224 19
1459 1328 17
1459 2301 11
1459 2375 7
1459 2427 22
1459 2715 11
1459 2864 11
1459 3240 16
1459 3276 13
1460 57 5
1460 114 21
1460 182 20
1460 292 15
1460 318 20
1460 1319 18
1460 1447 16
1460 1567 13
1460 1599 1
1460 1724 22
1460 1899 12
1460 1936 9
1460 2284 10
1460 2612 19
1461 396 2
1461 671 23
1461 2190 21
1461 2781 22
1461 3021 6
1461 3198 6
1461 3513 9
1461 3582 20
1462 378 1
1462 645 19
1462 2086 1
1462 2222 8
1462 2506 11
1462 2589 5
1462 2663 12
1462 2699 4
1462 2772 12
1462 3341 16
1463 181 18
1463 250 8
1463 929 2
1463 1081 8
1463 1106 20
1463 1157 17
1463 1249 21
1463 1529 20
1463 1668 9
1463 1693 3
1463 1714 22
1463 2286 18
1463 2763 16
1463 2817 23
1463 2931 17
1463 3051 13
1463 3092 16
1463 3331 17
1463 3567 13
1463 3604 18
1464 13 7
1464 175 13
1464 260 13
1464 371 2
1464 526 14
1464 543 17
1464 699 6
1464 937 2
1464 983 14
1464 1355 11
1464 1762 12
1464 2036 9
1464 2223 13
1464 2472 13
1464 2668 16
1464 3235 9
1464 3354 23
1465 171 7
1465 195 5
1465 228 9
1465 330 4
1465 713 20
1465 1086 20
1465 1153 19
1465 1575 14
1465 1757 8
1465 2220 8
1465 2359 6
1465 2387 1
1465 2663 20
1465 3141 17
1465 3300 1
1465 3417 4
1465 3595 6
1466 332 2
1466 752 11
1466 783 16
1466 846 2
1466 913 13
1466 977 7
1466 1069 12
1466 1968 18
1466 2152 15
1466 2356 1
1466 2563 7
1466 2641 1
1466 2711 3
1466 2967 23
1466 3090 8
1466 3393 1
1466 3507 8
1467 102 11
1467 172 21
1467 301 5
1467 529 23
1467 542 11
1467 604 12
1467 660 7
1467 899 10
1467 1195 6
1467 1215 21
1467 1285 3
1467 1648 6
1467 1689 18
1467 1830 2
1467 2150 2
1467 2500 5
1467 2643 17
1467 2890 3
1467 3525 17
1468 593 23
1468 628 8
1468 666 5
1468 687 8
1468 796 3
1468 1094 5
1468 1231 9
1468 1460 5
1468 1511 5
1468 1683 10
1468 1696 6
1468 1986 6
1468 2063 14
1468 2440 20
1468 2731 10
1468 2939 13
1468 3026 7
1468 3081 15
1468 3529 13
1469 355 10
1469 381 14
1469 1001 4
1469 1060 6
1469 1088 20
1469 1146 21
1469 1197 7
1469 1607 15
1469 1869 3
1469 2247 17
1469 2620 11
1469 3572 13
1470 5 11
1470 138 18
1470 364 18
1470 377 12
1470 620 14
1470 928 22
1470 1407 14
1470 1691 19
1470 1904 3
1470 2590 23
1470 2814 18
1470 3046 9
1470 3094 7
1470 3103 14
1470 3188 12
1471 385 13
1471 747 14
1471 774 21
1471 917 20
1471 998 17
1471 1273 11
1471 1395 23
1471 1617 22
1471 1684 1
1471 1841 21
1471 2255 22
1471 2353 9
1471 2600 17
1471 2979 9
1471 3394 19
1472 200 6
1472 390 19
1472 479 14
1472 662 17
1472 769 8
1472 929 4
1472 1299 10
1472 1368 21
1472 1498 16
1472 1985 12
1472 2050 15
1472 2417 4
1472 2790 14
1473 86 15
1473 150 11
1473 154 20
1473 329 5
1473 429 18
1473 450 11
1473 674 18
1473 973 11
1473 1171 21
1473 1751 17
1473 2007 3
1473 2164 16
1473 2169 8
1473 2646 1
1473 2659 1
1474 42 18
1474 457 4
1474 929 20
1474 1711 18
1474 1984 22
1474 1985 4
1474 2063 11
1474 2176 23
1474 2227 1
1474 2321 20
1474 2459 21
1474 2555 11
1474 2621 3
1474 3248 6
1475 310 14
1475 989 10
1475 1134 20
1475 1291 19
1475 1422 23
1475 1557 18
1475 2324 13
1475 2337 10
1475 2381 12
1475 2614 1
1475 2881 2
1475 3424 23
1475 3526 3
1476 487 11
1476 497 1
1476 549 21
1476 850 11
1476 971 13
1476 1079 1
1476 1678 1
1476 1778 7
1476 1861 16
1476 1935 21
1476 1941 11
1476 2043 16
1476 2337 22
1476 2618 8
1476 2712 7
1476 2795 3
1476 2831 4
1476 2958 12
1476 3062 10
1477 616 7
1477 620 2
1477 953 5
1477 985 7
1477 1081 14
1477 1730 18
1477 1896 16
1477 2015 19
1477 2102 18
1477 2149 17
1477 2370 12
1477 2768 14
1477 3240 4
1477 3265 13
1477 3386 5
1477 3462 9
1478 86 2
1478 91 22
1478 285 3
1478 357 2
1478 761 15
1478 869 1
1478 880 12
1478 1073 1
1478 1192 16
1478 1250 13
1478 1731 7
1478 2033 18
1478 2174 16
1478 2729 12
1478 2819 21
1478 2922 23
1478 3013 7
1478 3601 3
1479 513 23
1479 589 20
1479 985 20
1479 2463 15
1479 2752 16
1479 2854 8
1479 2996 3
1479 3026 4
1479 3120 15
1479 3133 6
1479 3226 10
1479 3327 14
1479 3341 8
1479 3501 5
1480 552 12
1480 723 11
1480 931 6
1480 1074 20
1480 1087 5
1480 1307 18
1480 1318 20
1480 1533 14
1480 1758 1
1480 1981 20
1480 2574 2
1480 2634 11
1480 3039 2
1480 3472 22
1480 3484 4
1480 3504 9
1481 92 1
1481 571 3
1481 784 5
1481 878 14
1481 950 17
1481 1251 20
1481 1469 21
1481 1545 13
1481 1811 18
1481 2143 7
1481 2228 13
1481 2305 4
1481 2494 20
1481 3214 20
1481 3263 9
1481 3394 8
1482 236 1
1482 520 8
1482 755 22
1482 1143 22
1482 1465 2
1482 1832 12
1482 1972 12
1482 2128 20
1482 2143 3
1482 2205 13
1482 2687 7
1482 2719 4
1482 2823 6
1482 3149 10
1482 3155 12
1482 3411 6
1482 3559 12
1483 88 11
1483 653 20
1483 722 22
1483 1187 7
1483 1529 11
1483 2198 12
1483 2646 18
1483 3027 17
1483 3037 1
1483 3553 22
1484 163 13
1484 486 20
1484 1177 7
1484 1249 15
1484 1338 15
1484 1403 14
1484 1656 7
1484 2094 13
1484 2822 10
1484 3174 18
1484 3215 2
1484 3489 23
1485 1355 20
1485 1399 8
1485 1510 6
1485 1551 18
1485 1778 13
1485 2147 15
1485 2230 6
1485 2524 13
1485 3044 3
1485 3099 16
1485 3262 3
1485 3303 18
1485 3593 17
1486 239 13
1486 342 6
1486 378 11
1486 516 1
1486 744 6
1486 907 3
1486 1448 7
1486 1643 20
1486 1837 3
1486 1992 15
1486 2228 11
1486 2923 17
1486 3270 21
1486 3332 17
1487 72 20
1487 346 10
1487 411 18
1487 574 19
1487 606 6
1487 672 20
1487 808 18
1487 903 23
1487 998 3
1487 1133 9
1487 1593 23
1487 1603 15
1487 1932 5
1487 1947 9
1487 1986 17
1487 2016 22
1487 2080 19
1487 2149 1
1487 2508 22
1487 3144 7
1487 3453 1
1487 3466 21
1487 3495 9
1488 302 7
1488 579 17
1488 708 12
1488 923 22
1488 1081 21
1488 1124 22
1488 1250 13
1488 1267 15
1488 1448 12
1488 1450 22
1488 1464 3
1488 2113 1
1488 2380 22
1488 2877 22
1488 3222 18
1489 596 21
1489 634 2
1489 878 20
1489 964 14
1489 992 10
1489 1241 18
1489 1272 17
1489 2025 4
1489 2129 10
1489 2634 12
1489 3324 4
1489 3424 8
1490 258 18
1490 2055 21
1490 2819 6
1490 3017 21
1490 3319 4
1490 3435 16
1491 275 3
1491 911 19
1491 956 14
1491 1182 18
1491 1989 9
1491 2485 22
1491 2589 6
1491 2717 1
1491 2767 1
1491 2845 23
1491 3038 22
1491 3504 23
1492 197 11
1492 547 14
1492 564 18
1492 598 1
1492 787 4
1492 831 4
1492 1094 18
1492 1168 20
1492 1413 1
1492 1437 21
1492 1622 9
1492 1953 4
1492 2234 6
1492 2695 20
1492 2699 18
1492 2718 5
1492 2792 11
1492 2961 16
1492 3579 14
1493 90 13
1493 157 11
1493 170 21
1493 245 7
1493 597 13
1493 618 19
1493 760 6
1493 1002 14
1493 1047 20
1493 1079 5
1493 1118 12
1493 1128 13
1493 1141 9
1493 1487 19
1493 1872 7
1493 2286 9
1493 2507 23
1493 2741 4
1493 2787 3
1493 2892 13
1493 3411 5
1493 3443 18
1494 122 15
1494 125 2
1494 174 23
1494 378 12
1494 475 20
1494 949 21
1494 1902 22
1494 2171 12
1494 2528 5
1494 2637 6
1494 2809 16
1494 2852 3
1494 3009 12
1495 1402 23
1495 1421 21
1495 1545 12
1495 2015 13
1495 2061 17
1495 2410 16
1495 2590 18
1495 2955 23
1495 3255 19
1495 3268 14
1495 3551 23
1496 14 4
1496 48 7
1496 462 4
1496 807 1
1496 1314 13
1496 1628 2
1496 1814 18
1496 3092 5
1496 3102 3
1497 94 11
1497 99 10
1497 492 22
1497 650 2
1497 1186 2
1497 1426 4
1497 1508 6
1497 1569 7
1497 1614 20
1497 2186 8
1497 2718 13
1497 2866 19
1497 3000 6
1497 3388 1
1498 44 2
1498 893 16
1498 954 10
1498 1405 13
1498 1674 10
1498 1938 5
1498 2191 20
1498 2608 9
1498 3136 3
1498 3329 20
1499 114 12
1499 334 20
1499 488 10
1499 817 7
1499 986 14
1499 999 8
1499 1001 10
1499 1221 18
1499 1289 17
1499 1845 2
1499 1902 19
1499 1924 18
1499 2254 6
1499 2269 18
1499 2519 19
1499 2560 19
1499 2668 3
1499 2929 2
1499 3268 8
1499 3472 2
1500 8 2
1500 206 3
1500 260 11
1500 294 5
1500 877 9
1500 1445 20
1500 1580 4
1500 1835 6
1500 1886 6
1500 2389 6
1500 2524 2
1500 3091 11
1500 3587 19
1501 28 5
1501 119 18
1501 211 3
1501 663 12
1501 759 21
1501 867 20
1501 1201 22
1501 1326 22
1501 1754 9
1501 2310 17
1501 2400 21
1501 2742 3
1501 3519 6
1501 3565 10
1502 132 22
1502 149 7
1502 196 17
1502 606 23
1502 693 2
1502 831 13
1502 1118 11
1502 1156 23
1502 1762 22
1502 1829 1
1502 1864 3
1502 1918 21
1502 2377 6
1502 2410 2
1502 2493 16
1502 2525 11
1502 2541 20
1502 2673 21
1502 3271 22
1502 3516 16
1502 3560 3
1503 371 19
1503 392 12
1503 473 2
1503 756 11
1503 831 14
1503 921 12
1503 1076 9
1503 1144 17
1503 1400 17
1503 1724 12
1503 2121 9
1503 2409 17
1503 3011 6
1503 3026 9
1503 3275 12
1503 3384 12
1503 3464 13
1504 916 5
1504 1208 4
1504 1453 7
1504 1883 8
1504 2352 1
1504 2765 7
1505 187 3
1505 914 17
1505 1198 17
1505 1442 17
1505 1862 8
1505 1894 15
1505 2035 9
1505 2350 10
1505 2362 4
1505 2795 15
1505 2826 11
1505 2885 14
1505 2932 5
1505 3130 16
1506 277 22
1506 769 15
1506 1015 9
1506 1365 11
1506 1496 1
1506 1715 19
1506 2068 10
1506 2150 3
1506 2226 1
1506 2612 15
1506 2804 9
1506 2852 6
1506 3165 19
1506 3297 15
1507 1 7
1507 73 19
1507 244 21
1507 264 9
1507 546 6
1507 810 14
1507 1167 2
1507 1324 7
1507 1516 22
1507 1739 5
1507 1873 17
1507 2087 2
1507 2162 19
1507 2321 21
1507 2382 16
1507 2407 23
1507 2605 14
1507 2712 8
1507 2765 15
1507 3149 16
1507 3161 12
1507 3169 9
1507 3477 6
1508 71 15
1508 158 11
1508 194 23
1508 339 7
1508 481 19
1508 792 5
1508 1260 2
1508 1974 4
1508 2075 11
1508 2288 14
1508 2520 2
1508 2583 14
1508 2717 14
1508 2854 9
1508 3267 9
1508 3320 20
1509 141 2
1509 526 13
1509 578 7
1509 696 3
1509 733 2
1509 885 22
1509 1009 12
1509 1298 2
1509 1770 6
1509 1973 14
1509 2263 10
1509 2370 15
1509 2641 2
1509 3029 12
1509 3468 20
1509 3535 11
1510 30 22
1510 259 20
1510 336 17
1510 587 11
1510 912 18
1510 969 12
1510 1088 14
1510 1127 23
1510 1256 19
1510 1387 9
1510 1444 13
1510 1756 3
1510 1855 18
1510 2372 15
1510 2457 23
1510 2775 19
1510 2878 22
1510 2921 23
1510 3093 15
1510 3330 23
1511 207 21
1511 294 21
1511 328 1
1511 382 20
1511 741 11
1511 890 4
1511 1128 12
1511 1191 6
1511 1498 15
1511 1975 2
1511 2265 16
1511 2375 7
1511 2446 15
1511 3167 3
1511 3274 11
1512 337 10
1512 1250 8
1512 1563 2
1512 1639 3
1512 1949 4
1512 2179 4
1512 2520 9
1512 2731 6
1512 3161 21
1512 3308 23
1512 3492 22
1512 3511 10
1513 180 21
1513 340 16
1513 557 19
1513 753 21
1513 1069 7
1513 1117 16
1513 1230 15
1513 1881 4
1513 2256 3
1513 2646 13
1513 2738 15
1513 3397 2
1513 3471 21
1514 787 16
1514 1179 12
1514 2350 5
1514 2358 2
1514 2486 14
1514 2867 15
1514 2927 5
1514 3159 22
1514 3304 10
1515 304 7
1515 325 19
1515 525 14
1515 755 15
1515 986 18
1515 1410 5
1515 1413 8
1515 1423 11
1515 1762 9
1515 1800 23
1515 2184 3
1515 2886 4
1515 2922 14
1515 3124 9
1516 217 19
1516 240 5
1516 316 6
1516 495 15
1516 1007 11
1516 1094 14
1516 1114 16
1516 1470 9
1516 1472 1
1516 1632 4
1516 1657 7
1516 2253 2
1516 2482 12
1516 2833 15
1516 2936 6
1516 3251 4
1517 271 2
1517 357 12
1517 631 16
1517 646 9
1517 832 20
1517 939 4
1517 1352 7
1517 1737 21
1517 1754 14
1517 2178 15
1517 2332 20
1517 2572 10
1517 2579 18
1517 3210 10
1517 3395 13
1518 180 7
1518 360 9
1518 666 18
1518 954 21
1518 1004 13
1518 2040 3
1518 2363 8
1518 3171 21
1518 3182 3
1518 3442 11
1518 3499 4
1519 346 4
1519 370 16
1519 595 19
1519 778 9
1519 922 19
1519 930 14
1519 1027 14
1519 1614 11
1519 1800 16
1519 1850 4
1519 2064 15
1519 2080 16
1519 2944 1
1519 2970 22
1519 3547 8
1520 279 15
1520 487 3
1520 845 19
1520 913 18
1520 1386 15
1520 1534 3
1520 1650 20
1520 1851 3
1520 1876 17
1520 2030 10
1520 2032 5
1520 2248 1
1520 2653 7
1520 2967 7
1520 3375 12
1520 3419 5
1520 3459 4
1520 3507 21
1521 305 17
1521 650 12
1521 1221 17
1521 1347 7
1521 1431 19
1521 1591 21
1521 1605 16
1521 1681 22
1521 1920 6
1521 2151 8
1521 2486 17
1521 2614 22
1521 2958 9
1521 3458 8
1522 3 1
1522 146 5
1522 403 2
1522 506 15
1522 712 1
1522 1211 16
1522 1230 11
1522 1528 17
1522 1607 2
1522 2170 10
1522 2250 18
1522 2480 2
1522 2510 10
1522 2563 23
1522 2603 6
1522 2967 14
1522 2999 20
1522 3084 22
1522 3091 19
1522 3228 13
1522 3425 22
1523 533 15
1523 1332 5
1523 2126 8
1523 2754 7
1523 3091 10
1523 3121 16
1523 3480 23
1523 3516 8
1524 101 1
1524 491 1
1524 565 2
1524 701 22
1524 998 20
1524 1379 10
1524 1384 22
1524 1949 12
1524 2052 21
1524 2335 10
1524 2621 13
1524 2659 1
1524 3580 4
1524 3617 14
1525 175 10
1525 437 3
1525 459 14
1525 529 23
1525 659 16
1525 715 6
1525 863 19
1525 893 23
1525 1721 5
1525 1783 4
1525 2723 4
1525 2806 6
1525 3084 10
1525 3238 7
1525 3437 21
1526 142 4
1526 417 9
1526 550 16
1526 929 4
1526 1047 10
1526 1521 8
1526 1820 23
1526 1859 20
1526 2384 1
1526 2439 11
1526 2512 11
1526 2628 10
1526 2734 17
1526 3013 11
1526 3348 13
1527 592 8
1527 891 20
1527 1302 9
1527 1855 15
1527 1932 20
1527 2008 1
1527 2592 20
1527 2749 9
1527 2877 23
1527 3329 18
1527 3506 12
1527 3610 20
1528 4 1
1528 112 15
1528 171 4
1528 605 15
1528 648 18
1528 767 12
1528 794 7
1528 1069 16
1528 1198 15
1528 1314 9
1528 1516 9
1528 1683 11
1528 2141 9
1528 2146 20
1528 2559 21
1528 2843 18
1528 2931 7
1528 3193 8
1528 3265 1
1528 3488 14
1529 927 5
1529 1036 3
1529 1645 5
1529 1669 18
1529 2464 3
1529 2733 19
1530 26 20
1530 583 20
1530 956 13
1530 1270 2
1530 1349 16
1530 1704 13
1530 2052 16
1530 2115 13
1530 2343 5
1530 2783 5
1530 2864 18
1530 2916 5
1530 2929 14
1530 3064 10
1530 3365 13
1531 40 22
1531 382 20
1531 530 15
1531 570 12
1531 809 18
1531 1060 9
1531 1237 19
1531 1268 19
1531 1495 3
1531 1913 3
1531 2383 17
1531 2582 5
1531 2588 2
1531 2951 5
1531 3043 2
1531 3281 20
1531 3324 1
1531 3498 15
1531 3554 3
1532 685 2
1532 786 1
1532 1083 16
1532 1509 12
1532 1609 14
1532 1678 14
1532 2089 10
1532 2128 2
1532 2355 12
1532 2532 23
1532 2771 11
1532 2887 2
1532 3022 15
1532 3214 2
1532 3418 10
1533 29 4
1533 543 19
1533 682 13
1533 709 16
1533 838 8
1533 986 15
1533 1069 18
1533 1379 2
1533 1471 14
1533 1557 13
1533 1795 6
1533 1819 9
1533 2038 3
1533 2200 1
1533 2244 23
1533 2962 6
1534 70 19
1534 367 23
1534 372 15
1534 411 7
1534 558 7
1534 1336 5
1534 1505 16
1534 1614 9
1534 1692 16
1534 2017 9
1534 2900 13
1534 3580 11
1535 255 1
1535 415 14
1535 724 21
1535 1195 21
1535 1413 3
1535 1421 10
1535 1588 13
1535 1655 11
1535 1658 18
1535 1668 1
1535 1935 6
1535 2186 2
1535 2244 14
1535 2424 5
1535 2538 10
1535 3445 10
1535 3498 5
1536 667 9
1536 671 15
1536 869 1
1536 871 3
1536 1012 6
1536 1056 1
1536 1468 3
1536 1966 4
1536 2279 11
1536 2439 5
1536 2689 20
1536 2699 19
1536 3001 18
1536 3141 1
1536 3455 13
1536 3518 8
1537 240 15
1537 618 10
1537 759 11
1537 858 18
1537 924 16
1537 940 15
1537 1199 7
1537 1402 17
1537 1506 20
1537 1988 8
1537 2245 1
1537 2276 18
1537 2338 18
1537 2633 10
1537 2696 23
1537 2711 3
1537 2849 19
1537 3101 17
1537 3131 22
1537 3330 1
1538 363 17
1538 396 2
1538 944 5
1538 1142 4
1538 1227 6
1538 1238 18
1538 1493 23
1538 1658 17
1538 1879 12
1538 1963 6
1538 2164 2
1538 2388 4
1538 3229 16
1538 3528 6
1538 3601 15
1539 601 8
1539 1226 20
1539 1782 21
1539 2195 18
1539 2324 10
1539 2673 6
1539 2763 18
1539 2830 4
1539 2950 23
1539 3319 5
1539 3392 20
1539 3578 19
1540 104 23
1540 233 13
1540 265 18
1540 302 17
1540 447 7
1540 598 13
1540 601 15
1540 679 4
1540 913 12
1540 1638 3
1540 2113 20
1540 2279 6
1540 2444 15
1540 2703 3
1540 2732 1
1540 2850 12
1540 2928 12
1540 3019 6
1540 3248 3
1540 3258 19
1540 3548 19
1541 171 1
1541 183 8
1541 389 22
1541 428 6
1541 456 2
1541 747 19
1541 963 22
1541 979 23
1541 1039 16
1541 1287 17
1541 2026 16
1541 2056 22
1541 2917 5
1541 3011 4
1541 3057 22
1541 3230 11
1541 3253 18
1541 3366 3
1542 93 23
1542 238 21
1542 497 22
1542 545 22
1542 684 6
1542 759 1
1542 1008 16
1542 1034 17
1542 1736 6
1542 1837 15
1542 1928 19
1542 2670 2
1542 3163 4
1542 3368 13
1543 165 9
1543 396 2
1543 523 12
1543 898 4
1543 1079 20
1543 1426 10
1543 1845 4
1543 1885 6
1543 2097 4
1543 2098 13
1543 2255 22
1543 2468 2
1543 2693 16
1543 2789 20
1543 3601 13
1544 8 11
1544 135 22
1544 635 6
1544 983 2
1544 1037 15
1544 1206 21
1544 1449 7
1544 1483 9
1544 1753 13
1544 1850 17
1544 2087 15
1544 2225 4
1544 2507 6
1544 2508 10
1544 3322 7
1544 3325 19
1544 3394 12
1545 231 2
1545 685 7
1545 1193 15
1545 1260 15
1545 1409 11
1545 1444 12
1545 1487 15
1545 1973 8
1545 2166 2
1545 2263 13
1545 2492 9
1545 3217 17
1545 3308 9
1546 47 15
1546 304 21
1546 365 2
1546 422 14
1546 496 16
1546 1266 16
1546 1553 11
1546 1797 16
1546 2186 1
1546 2618 17
1546 2855 9
1546 2865 9
1546 2992 14
1546 3273 15
1547 123 18
1547 196 20
1547 772 4
1547 1012 6
1547 1054 15
1547 1391 4
1547 1570 21
1547 1938 7
1547 2514 14
1548 604 3
1548 621 21
1548 911 21
1548 1007 4
1548 1186 10
1548 1475 7
1548 1567 15
1548 1612 18
1548 1838 15
1548 1868 6
1548 2323 13
1548 2384 6
1548 2905 22
1549 149 5
1549 289 10
1549 378 14
1549 617 23
1549 647 21
1549 757 17
1549 927 8
1549 979 11
1549 1335 2
1549 1489 3
1549 1627 8
1549 2529 5
1549 2648 2
1549 2687 22
1549 2749 8
1549 2863 22
1549 2915 22
1549 2949 16
1549 3039 19
1549 3307 19
1549 3423 13
1549 3524 22
1550 302 22
1550 441 13
1550 798 7
1550 969 17
1550 985 22
1550 1272 13
1550 1352 23
1550 1574 21
1550 1686 11
1550 1955 5
1550 2170 7
1550 2193 18
1550 2248 21
1550 2700 4
1550 2778 11
1550 3524 5
1551 289 15
1551 748 12
1551 907 1
1551 1069 16
1551 1133 10
1551 1597 20
1551 1669 8
1551 1723 12
1551 1804 12
1551 1954 7
1551 1971 4
1551 2084 7
1551 2123 19
1551 2776 10
1551 3093 6
1551 3284 18
1551 3334 23
1552 151 12
1552 222 5
1552 916 15
1552 1357 18
1552 2174 4
1552 2225 12
1552 2439 22
1552 2981 8
1552 2984 12
1552 3179 17
1552 3194 22
1552 3544 16
1553 56 21
1553 348 21
1553 577 1
1553 596 4
1553 771 15
1553 1193 10
1553 1333 13
1553 1338 11
1553 1462 11
1553 1477 1
1553 1541 23
1553 1901 17
1553 2198 21
1553 3013 6
1553 3412 7
1553 3581 8
1554 210 5
1554 251 1
1554 559 1
1554 978 11
1554 1361 5
1554 1540 15
1554 1557 5
1554 1563 8
1554 1742 3
1554 1839 4
1554 2027 10
1554 2172 14
1554 2199 14
1554 2763 2
1554 3045 23
1554 3171 11
1555 1 22
1555 101 17
1555 676 14
1555 850 14
1555 899 3
1555 1058 21
1555 1090 1
1555 1150 14
1555 1449 21
1555 1585 17
1555 2124 1
1555 2476 13
1555 2522 23
1555 2532 7
1555 3024 20
1555 3101 21
1555 3162 1
1555 3429 20
1556 487 8
1556 852 5
1556 899 5
1556 1139 7
1556 1289 7
1556 1335 1
1556 1428 4
1556 1492 10
1556 1545 8
1556 2077 17
1556 2151 11
1556 2524 8
1556 2901 21
1556 3047 4
1556 3053 18
1556 3106 6
1556 3591 17
1557 595 21
1557 653 3
1557 873 17
1557 1291 5
1557 1629 17
1557 1762 5
1557 2287 22
1557 2495 23
1557 3033 4
1558 69 6
1558 206 19
1558 545 1
1558 986 6
1558 1392 9
1558 1738 3
1558 2395 5
1558 2478 7
1558 2600 9
1558 2824 5
1558 2902 7
1558 2982 12
1558 2995 14
1558 3101 15
1558 3293 22
1558 3471 18
1558 3549 16
1559 159 19
1559 160 21
1559 162 10
1559 207 18
1559 373 8
1559 422 1
1559 500 14
1559 742 19
1559 837 22
1559 878 2
1559 986 23
1559 1067 21
1559 1211 1
1559 1275 3
1559 1347 20
1559 1635 20
1559 1649 20
1559 1933 19
1559 2093 22
1559 2175 22
1559 2346 23
1559 2500 6
1559 2781 7
1559 3157 21
1559 3158 6
1559 3454 12
1559 3519 5
1560 48 20
1560 143 10
1560 197 23
1560 199 6
1560 386 23
1560 485 14
1560 717 16
1560 857 17
1560 1328 22
1560 1731 10
1560 1903 2
1560 2388 17
1560 2655 9
1560 3283 3
1560 3347 10
1560 3470 23
1561 34 20
1561 135 12
1561 441 19
1561 664 10
1561 823 2
1561 839 14
1561 1051 9
1561 1283 1
1561 1425 8
1561 1599 8
1561 1992 1
1561 2450 5
1561 3358 13
1561 3535 13
1562 123 10
1562 437 4
1562 569 16
1562 644 3
1562 1225 9
1562 1368 15
1562 1473 10
1562 1908 18
1562 1922 3
1562 1923 2
1562 1990 22
1562 1993 4
1562 2483 18
1562 2664 7
1562 2961 23
1562 3438 4
1562 3535 23
1563 22 19
1563 429 9
1563 823 18
1563 875 6
1563 940 11
1563 1103 2
1563 1284 8
1563 1519 5
1563 1693 9
1563 1793 15
1563 2016 22
1563 2058 8
1563 2125 21
1563 2283 5
1563 2874 11
1563 2980 1
1563 3067 21
1563 3069 13
1563 3470 10
1564 519 6
1564 1366 16
1564 1412 21
1564 1518 8
1564 1645 18
1564 1936 19
1564 1982 5
1564 2316 6
1564 2441 19
1564 2496 21
1564 2608 10
1564 2848 18
1564 3143 11
1564 3247 12
1564 3301 12
1564 3463 10
1565 54 16
1565 119 14
1565 136 17
1565 139 14
1565 458 16
1565 771 2
1565 833 13
1565 848 23
1565 988 22
1565 1025 17
1565 1307 4
1565 1532 17
1565 1914 8
1565 1915 16
1565 1997 3
1565 2161 14
1565 2197 9
1565 2312 17
1565 2433 15
1565 2495 20
1565 2500 13
1565 2520 14
1565 2645 2
1565 2787 8
1565 2923 5
1566 1144 5
1566 2136 3
1566 2238 15
1566 2351 17
1566 2540 8
1566 2646 1
1566 2695 3
1566 2819 15
1566 2830 11
1566 2858 17
1566 2991 2
1566 3132 12
1566 3327 23
1567 102 18
1567 124 5
1567 343 10
1567 1640 22
1567 1963 21
1567 2175 18
1567 2181 8
1567 2381 17
1568 36 2
1568 64 10
1568 381 10
1568 427 16
1568 597 6
1568 927 16
1568 986 23
1568 1431 8
1568 1743 18
1568 2501 5
1568 2777 12
