1213 5257
1036 1019 14
1037 45 6
1037 118 22
1037 208 23
1037 262 2
1037 368 2
1037 703 16
1037 729 1
1037 779 2
1038 175 7
1038 267 11
1038 327 20
1038 398 12
1038 491 22
1038 663 9
1038 997 4
1039 34 9
1039 403 9
1039 590 12
1039 644 19
1039 975 17
1039 986 4
1039 1004 15
1040 719 8
1040 923 8
1040 972 5
1041 92 15
1041 131 19
1041 145 6
1041 637 22
1041 830 11
1041 993 19
1041 1141 4
1042 835 9
1042 886 19
1043 71 22
1043 142 5
1043 284 5
1043 313 17
1043 422 6
1043 1134 12
1044 79 4
1044 141 2
1044 145 23
1044 344 19
1044 660 5
1044 933 20
1044 956 5
1044 1107 13
1045 22 9
1045 1041 23
1046 29 23
1046 216 6
1046 329 8
1046 549 7
1046 693 7
1046 1203 6
1047 464 16
1047 617 2
1047 1078 11
1048 214 8
1048 729 12
1048 939 1
1048 962 11
1048 1134 15
1048 1139 13
1049 403 4
1049 416 19
1049 886 17
1049 1029 20
1049 1035 18
1049 1181 22
1049 1185 23
1050 46 13
1050 208 15
1050 295 18
1050 340 17
1050 594 12
1050 823 16
1051 33 23
1051 689 14
1051 980 9
1051 1021 16
1051 1063 13
1051 1066 11
1052 129 17
1052 136 19
1052 305 16
1052 378 9
1053 138 21
1053 249 21
1053 549 10
1053 836 3
1053 973 21
1053 1046 20
1053 1201 17
1056 298 4
1056 441 17
1056 529 12
1057 17 14
1057 158 13
1057 714 23
1057 718 13
1057 760 6
1057 850 13
1057 1078 21
1057 1212 18
1058 39 23
1058 138 9
1058 248 10
1058 447 23
1058 522 22
1058 837 13
1058 936 9
1059 229 11
1059 457 23
1059 597 2
1059 848 7
1059 1177 15
1060 158 4
1060 422 21
1061 18 12
1061 246 13
1061 370 23
1061 744 3
1061 1180 4
1062 356 11
1062 607 6
1062 1166 20
1063 117 16
1063 611 20
1063 910 4
1063 947 16
1063 971 3
1064 950 9
1064 962 5
1064 1158 23
1064 1168 20
1065 63 21
1065 72 9
1065 530 1
1065 864 14
1065 884 1
1065 991 13
1065 1075 23
1066 975 6
1068 269 12
1068 810 18
1069 51 6
1069 176 3
1069 673 22
1069 944 3
1069 1025 9
1069 1186 5
1070 179 19
1070 539 11
1070 957 8
1070 986 23
1070 1107 17
1071 167 5
1071 194 16
1071 199 7
1071 787 8
1071 973 2
1071 1166 9
1072 318 10
1072 363 23
1072 638 8
1072 751 7
1072 1209 20
1073 74 10
1073 371 7
1073 394 11
1073 494 5
1073 583 13
1073 728 10
1073 794 10
1074 586 1
1074 1183 4
1075 72 9
1075 98 20
1075 265 19
1076 773 11
1076 797 5
1076 1083 1
1077 831 23
1077 844 10
1077 1102 2
1077 1133 17
1078 212 3
1078 531 6
1078 784 3
1078 880 3
1078 1148 7
1079 567 4
1079 996 11
1079 1125 11
1079 1209 20
1080 318 12
1080 764 11
1080 809 16
1081 40 16
1081 350 11
1081 968 20
1082 447 20
1083 175 23
1083 238 23
1083 1120 23
1084 37 17
1084 69 21
1084 267 8
1084 679 13
1084 880 16
1085 143 12
1085 525 12
1085 807 10
1085 869 5
1086 7 21
1086 624 12
1086 629 21
1086 822 17
1086 918 11
1086 1038 23
1086 1115 19
1087 286 12
1087 292 20
1087 398 23
1087 445 16
1087 559 16
1087 668 11
1087 684 3
1087 890 9
1087 958 20
1087 1006 7
1088 9 22
1088 244 10
1088 364 6
1088 670 22
1089 12 9
1089 13 22
1089 217 19
1089 255 10
1089 357 5
1089 514 5
1089 538 15
1089 792 16
1089 809 15
1089 975 20
1091 488 7
1091 706 20
1091 1023 11
1092 110 23
1092 721 7
1092 920 11
1093 375 18
1093 385 12
1093 1100 7
1093 1205 17
1094 523 4
1094 986 17
1094 1075 22
1095 67 23
1095 537 2
1095 722 18
1095 808 6
1095 885 17
1096 330 22
1096 516 11
1096 520 15
1096 909 1
1097 596 3
1097 1041 4
1098 111 11
1098 280 2
1098 482 9
1098 893 19
1098 937 11
1099 335 17
1099 1070 15
1100 28 18
1100 185 7
1100 790 3
1101 138 17
1101 238 7
1101 469 7
1101 668 12
1101 992 19
1102 541 7
1102 568 22
1102 684 16
1102 950 23
1103 282 20
1103 480 16
1103 808 18
1104 107 9
1104 269 21
1104 731 12
1104 831 1
1104 1057 3
1105 77 20
1105 153 1
1105 818 22
1105 980 1
1106 304 5
1106 355 23
1106 422 3
1106 851 1
1107 125 11
1107 824 13
1107 970 15
1107 1202 22
1108 34 19
1108 114 11
1108 202 15
1108 749 19
1109 134 17
1109 378 20
1109 1123 14
1109 1185 18
1110 140 13
1110 291 1
1110 1176 17
1111 470 3
1111 916 16
1112 462 12
1112 534 5
1112 961 13
1112 1184 23
1113 1019 5
1114 391 9
1114 633 19
1114 682 6
1114 1211 8
1115 414 13
1115 831 4
1116 85 7
1116 726 15
1116 935 4
1116 1212 11
1117 28 21
1117 173 13
1117 411 3
1117 456 10
1117 568 23
1117 1058 18
1117 1108 6
1118 260 11
1118 415 8
1118 662 19
1118 1116 5
1118 1180 20
1118 1199 19
1119 45 21
1119 75 17
1119 153 5
1119 191 3
1119 668 21
1119 716 18
1119 791 2
1119 967 3
1119 1197 20
1120 201 15
1120 410 2
1120 725 4
1120 987 4
1121 44 5
1121 936 5
1122 723 13
1122 812 9
1123 54 9
1123 1054 4
1123 1130 21
1124 63 12
1124 509 14
1125 282 14
1125 578 23
1125 656 19
1125 876 18
1125 1002 7
1126 301 8
1126 668 16
1126 761 21
1126 945 21
1127 163 8
1127 332 14
1127 420 2
1127 519 10
1127 698 11
1127 701 13
1127 1150 6
1128 206 13
1128 399 10
1128 423 14
1128 583 8
1128 1105 13
1129 196 11
1129 489 13
1129 555 11
1129 617 23
1129 1046 21
1130 90 20
1130 117 4
1130 203 12
1130 1101 8
1130 1119 11
1131 152 19
1131 971 7
1132 224 6
1132 490 14
1132 686 7
1132 784 13
1132 912 6
1132 992 4
1133 452 4
1133 731 13
1134 206 17
1134 285 6
1134 325 23
1134 356 22
1135 59 12
1135 143 22
1135 192 5
1135 353 21
1135 692 12
1135 742 13
1136 889 5
1137 2 22
1137 47 2
1137 585 15
1138 368 16
1138 524 16
1138 1015 5
1138 1081 13
1138 1126 4
1139 223 12
1139 282 23
1139 340 22
1139 510 12
1139 1119 5
1140 133 6
1140 200 19
1140 606 11
1140 1014 12
1141 230 22
1141 598 15
1141 779 18
1141 806 10
1142 123 14
1142 280 11
1142 403 2
1142 908 2
1142 993 9
1143 415 6
1143 735 17
1143 738 20
1143 817 18
1144 220 21
1144 593 13
1144 638 13
1144 898 6
1145 312 5
1145 417 5
1145 522 11
1146 450 17
1146 699 2
1146 885 22
1147 10 16
1147 359 18
1147 457 11
1147 587 14
1147 810 23
1148 604 23
1148 789 1
1148 1111 5
1148 1156 21
1149 679 9
1149 778 23
1149 889 1
1150 237 22
1150 641 10
1151 403 2
1152 226 18
1152 486 13
1152 492 8
1152 609 11
1152 1130 9
1153 374 19
1153 382 8
1153 429 21
1153 1003 3
1154 192 7
1154 311 2
1154 319 1
1154 796 17
1154 1137 12
1155 20 20
1155 914 10
1156 281 4
1156 404 14
1156 774 14
1156 835 11
1156 906 7
1156 1059 13
1156 1075 12
1157 86 6
1157 161 10
1157 415 14
1157 519 5
1157 729 5
1157 993 7
1158 415 8
1158 1076 6
1158 1193 18
1159 7 20
1159 640 7
1159 754 5
1160 395 23
1160 461 20
1160 543 6
1160 621 14
1161 765 16
1161 893 12
1161 939 10
1161 994 16
1161 1197 23
1162 538 21
1162 1021 6
1163 37 9
1163 367 19
1163 509 19
1164 51 22
1164 489 6
1165 325 20
1165 533 11
1166 257 17
1166 615 19
1166 683 14
1167 389 2
1167 510 23
1167 585 12
1167 667 2
1167 678 1
1168 682 18
1169 292 19
1169 1042 15
1169 1172 18
1170 227 23
1170 415 14
1170 488 8
1170 706 22
1170 740 4
1170 789 23
1170 1098 10
1171 310 13
1171 605 10
1171 635 9
1171 761 5
1171 774 15
1171 969 17
1171 1040 23
1171 1200 5
1172 133 9
1172 243 5
1172 283 1
1172 564 13
1172 1136 16
1172 1153 13
1173 257 4
1173 348 17
1173 866 12
1173 904 15
1174 173 12
1174 548 6
1174 1205 3
1175 1072 7
1175 1113 20
1176 64 15
1176 279 23
1176 314 10
1176 963 22
1176 1034 21
1177 82 8
1177 96 16
1177 683 7
1177 1014 14
1177 1036 2
1177 1123 10
1178 1131 18
1179 652 16
1179 820 20
1179 999 17
1180 221 14
1180 262 6
1180 301 22
1180 587 8
1180 863 12
1180 1100 14
1180 1143 20
1181 124 9
1181 160 1
1181 252 8
1181 284 1
1181 363 12
1181 703 8
1181 1094 20
1182 28 18
1182 161 4
1182 170 5
1182 629 11
1182 930 8
1182 1078 4
1183 63 8
1183 129 15
1183 437 13
1184 92 8
1184 107 5
1184 610 14
1184 685 17
1184 1055 17
1184 1101 23
1185 389 8
1185 630 10
1185 682 14
1185 739 7
1185 803 2
1185 969 21
1186 98 18
1186 555 15
1186 586 18
1186 1032 4
1187 38 9
1187 47 19
1187 78 21
1187 390 20
1187 534 3
1187 673 11
1187 845 8
1188 302 1
1188 1146 16
1189 395 18
1189 476 8
1189 611 19
1189 983 19
1189 1003 16
1190 620 8
1191 154 4
1191 210 14
1191 214 15
1191 442 14
1191 482 7
1191 572 8
1191 591 15
1192 5 17
1192 33 21
1192 285 21
1192 962 18
1193 213 13
1193 815 10
1193 900 4
1193 904 7
1194 44 13
1194 77 12
1194 233 19
1194 317 4
1194 379 3
1194 1059 16
1194 1143 14
1195 851 4
1195 1190 16
1196 164 6
1196 594 16
1196 693 17
1197 310 18
1197 314 11
1197 444 9
1198 249 19
1198 499 8
1198 980 22
1199 225 10
1199 626 16
1199 669 23
1199 705 18
1200 597 7
1200 639 16
1200 844 9
1200 966 5
1201 220 4
1201 253 21
1201 412 8
1201 456 1
1201 933 21
1201 1009 20
1202 222 7
1202 437 17
1202 510 23
1202 1102 3
1203 163 3
1203 378 13
1203 385 6
1203 608 12
1203 702 13
1203 774 15
1204 165 5
1204 992 7
1205 125 3
1205 252 7
1205 356 3
1205 438 4
1205 475 5
1205 979 12
1206 318 19
1206 396 21
1206 613 23
1206 631 20
1206 645 13
1206 826 9
1206 1045 18
1207 326 11
1207 482 23
1207 794 2
1207 834 5
1207 947 21
1208 20 21
1208 1093 11
1209 439 8
1209 808 14
1209 831 7
1209 975 4
1209 1075 20
1210 629 13
1210 711 15
1210 862 9
1210 1039 21
1210 1041 19
1210 1057 16
1210 1087 17
1210 1144 19
1211 90 18
1211 608 21
1211 796 17
1211 1164 23
1212 90 10
1212 440 15
1212 872 17
1212 1093 6
1212 1159 21
1213 227 19
1213 474 23
1213 906 8
